청계광장,광장,서울 중구 태평로1가 1,산책로가 잘 되어있어요,뷰가 좋아요,사진이 잘 나와요,볼거리가 많아요,방문객이 많아요
덕수궁,궁궐,서울 중구 세종대로 99 덕수궁,사진이 잘 나와요,볼거리가 많아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,붐비지 않아요
-,-,-,-,-,-,-,-
한국은행 화폐박물관,박물관,서울 중구 남대문로 39 한국은행,유익해요,가격이 합리적이에요,체험 프로그램이 다양해요,전시 구성이 알차요,설명이 잘 되어있어요
남산골한옥마을,"문화,유적",서울 중구 퇴계로34길 28 남산골한옥마을,체험 프로그램이 다양해요,아이와 가기 좋아요,사진이 잘 나와요,볼거리가 많아요,산책로가 잘 되어있어요
서소문성지역사박물관,박물관,서울 중구 칠패로 5,유익해요,주차하기 편해요,전시 구성이 알차요,공간이 넓어요,전시 테마가 재밌어요
-,-,-,-,-,-,-,-
숭례문,기념물,서울 중구 세종대로 40,사진이 잘 나와요,붐비지 않아요,관리가 잘 되어있어요,볼거리가 많아요,뷰가 좋아요
서울광장,광장,서울 중구 을지로 12 시청광장지하쇼핑센터,볼거리가 많아요,뷰가 좋아요,사진이 잘 나와요,관리가 잘 되어있어요,방문객이 많아요
청도미나리식당 동대문역사문화공원점,한식,서울 중구 을지로43길 7 지하1층,음식이 맛있어요,재료가 신선해요,양이 많아요,친절해요,가성비가 좋아요
덕수궁석조전대한제국역사관,박물관,서울 중구 세종대로 99,유익해요,사진이 잘 나와요,전시 구성이 알차요,가격이 합리적이에요,공간이 넓어요
남산공원,"도시,테마공원",서울 중구 삼일대로 231,뷰가 좋아요,산책로가 잘 되어있어요,사진이 잘 나와요,볼거리가 많아요,주차하기 편해요
장충단공원,"도시,테마공원",서울 중구 동호로 257-10,산책로가 잘 되어있어요,뷰가 좋아요,관리가 잘 되어있어요,사진이 잘 나와요,볼거리가 많아요
-,-,-,-,-,-,-,-
명동거리,"거리,골목",서울 중구 명동2가,볼거리가 많아요,방문객이 많아요,먹거리가 풍부해요,사진이 잘 나와요,뷰가 좋아요
-,-,-,-,-,-,-,-
종이나라박물관,박물관,서울 중구 장충단로 166 종이나라빌딩 2층,유익해요,아이와 가기 좋아요,체험 프로그램이 다양해요,설명이 잘 되어있어요,전시 구성이 알차요
남산공원백범광장,광장,서울 중구 회현동1가 100-115,뷰가 좋아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,사진이 잘 나와요,볼거리가 많아요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
청계천한빛광장,근린공원,서울 중구 삼각동 118,뷰가 좋아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,가격이 합리적이에요,사진이 잘 나와요
-,-,-,-,-,-,-,-
서소문역사공원,근린공원,서울 중구 칠패로 5 서소문공원,산책로가 잘 되어있어요,붐비지 않아요,관리가 잘 되어있어요,사진이 잘 나와요,뷰가 좋아요
매봉산공원,"도시,테마공원",서울 중구 신당동 산51,산책로가 잘 되어있어요,뷰가 좋아요,사진이 잘 나와요,붐비지 않아요,관리가 잘 되어있어요
우표박물관,박물관,서울 중구 소공로 70 지하2층 우표박물관,유익해요,아이와 가기 좋아요,전시 구성이 알차요,체험 프로그램이 다양해요,전시 테마가 재밌어요
-,-,-,-,-,-,-,-
배재학당역사박물관,박물관,서울 중구 서소문로11길 19 배재학당역사박물관,유익해요,전시 구성이 알차요,설명이 잘 되어있어요,사진이 잘 나와요,전시 테마가 재밌어요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
LDF HOUSE 명동,"관람,체험",서울 중구 명동길 15,가성비가 좋아요,종류가 다양해요,품질이 좋아요,친절해요,시설이 깔끔해요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
광희문,국가유산,서울 중구 광희동2가,사진이 잘 나와요,붐비지 않아요,관리가 잘 되어있어요,산책로가 잘 되어있어요,볼거리가 많아요
덕수궁중명전,국가유산,서울 중구 정동,볼거리가 많아요,사진이 잘 나와요,관리가 잘 되어있어요,붐비지 않아요,설명이 잘 되어있어요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
남산공원백범광장,광장,서울 중구 회현동1가 100-115,뷰가 좋아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,사진이 잘 나와요,볼거리가 많아요
천주교서울대교구역사관,박물관,서울 중구 명동길 74,유익해요,설명이 잘 되어있어요,전시 구성이 알차요,공간이 넓어요,전시 테마가 재밌어요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
