-,-,-,-,-,-,-,-
관악산호수공원,"도시,테마공원",서울 관악구 신림동 203,뷰가 좋아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,방문객이 많아요,사진이 잘 나와요
낙성대공원,"도시,테마공원",서울 관악구 낙성대로 77 낙성대공원,뷰가 좋아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,사진이 잘 나와요,주차하기 편해요
관악산둘레길-관악구구간,도보코스,서울 관악구 봉천동 산41-1,뷰가 좋아요,산책로가 잘 되어있어요,가격이 합리적이에요,먹거리가 풍부해요,볼거리가 많아요
-,-,-,-,-,-,-,-
호암산,산,서울 관악구 신림동 산57-13,뷰가 좋아요,사진이 잘 나와요,조용히 쉬기 좋아요,대중교통이 편해요,붐비지 않아요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
관악산자연공원,"자연,생태공원",서울 관악구 신림동 산27-1,산책로가 잘 되어있어요,뷰가 좋아요,볼거리가 많아요,대중교통이 편해요,사진이 잘 나와요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
가을단풍길(관악산),계절거리,서울 관악구 신림동 산32-22,뷰가 좋아요,사진이 잘 나와요,산책로가 잘 되어있어요,관리가 잘 되어있어요,볼거리가 많아요
앙뿌,"카페,디저트",서울 관악구 관악로14가길 6 1층,빵이 맛있어요,특별한 메뉴가 있어요,디저트가 맛있어요,커피가 맛있어요,친절해요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
고로커피로스터스,"카페,디저트",서울 관악구 남부순환로231길 33,커피가 맛있어요,디저트가 맛있어요,친절해요,인테리어가 멋져요,음료가 맛있어요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
북덕방,"카페,디저트",서울 관악구 봉천로 544-1 2층 201호,인테리어가 멋져요,커피가 맛있어요,친절해요,집중하기 좋아요,디저트가 맛있어요
온고지신,"카페,디저트",서울 관악구 관악로14길 101 2층 온고지신 (2층으로 올라와주세요),인테리어가 멋져요,음료가 맛있어요,디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요
쟝블랑제리 낙성대본점,베이커리,서울 관악구 낙성대역길 8,빵이 맛있어요,특별한 메뉴가 있어요,가성비가 좋아요,친절해요,매장이 청결해요
-,-,-,-,-,-,-,-
