화이트펜슬 스터디카페 금천점,스터디카페,서울 금천구 가산로 106 두산뉴그린상가 1층,당일권,당일 만료되는 요금제 (2시간 ~ 10시간),집중하기 좋아요,분위기 관리가 철저해요,매장이 청결해요,화장실이 깨끗해요,매장이 넓어요
포트캔커피 시흥사거리점,"카페,디저트",서울 금천구 시흥대로58길 5,'히밥극찬 '크룽지(크룽지),"흔한 바닐라라떼가 아닌, 풍미가득 & 바닐라향 가득한 진짜 바닐라라떼",커피가 맛있어요,친절해요,음료가 맛있어요,가성비가 좋아요,매장이 청결해요
인크커피 가산점,"카페,디저트",서울 금천구 가산디지털2로 127-20,얼 그레이 크림 라떼,타바론 얼그레이티의 향긋함을 담아낸 커피와 티 크림이 조화를 이뤄 진한 여운을 남기는 라떼,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,매장이 청결해요
카페구움,"카페,디저트",서울 금천구 시흥대로 315 2층 212호 (롯데마트건물아닙니다),상하목장 유기농 아이스크림,,디저트가 맛있어요,커피가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요
힛더스팟 베이커리 에이트,베이커리,서울 금천구 가산로 145 1층 101호,햄치즈 파니니,치아바타 빵에 힛더스팟 특제 소스를 바르고 치즈와 드라이 토마토를 넣어 그릴에 구운 파니니,빵이 맛있어요,커피가 맛있어요,친절해요,인테리어가 멋져요,매장이 청결해요
데미안,베이커리,서울 금천구 시흥대로 291 310동 142호,아메리카노,아메리카노 (전국에서 가장 맛있는 원두만 찾아서 여러분들께 추천해드립니다.),빵이 맛있어요,커피가 맛있어요,음료가 맛있어요,대화하기 좋아요,친절해요
BFF COFFEE,"카페,디저트",서울 금천구 독산로106길 8 지상1층,'밀크티는 Best Friend',사진으로는 표현이 안되는 이 맛,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,특별한 메뉴가 있어요,친절해요
그릭레인,"카페,디저트",서울 금천구 가산디지털2로 98 2동 1층 112-1호,꿀자몽레인N,"그릭요거트 100g, 수제 그래놀라, 자몽, 다크초코칩, 꿀스틱",디저트가 맛있어요,친절해요,커피가 맛있어요,건강한 맛이에요,음식이 맛있어요
카페 스미다,"카페,디저트",서울 금천구 벚꽃로 298 대륭포스트타워6차 B143호,아메리카노,,디저트가 맛있어요,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요,친절해요
우뺑,베이커리,서울 금천구 벚꽃로56길 182 104호,크루아상,직접 끊인 팥 앙금과 버터 맛이 어우러진 바게트,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,가성비가 좋아요
